,Property Name,Borough,yb,ppt,Property Type,Occupancy,seui,ngu,eu,tge,wu
5583,99-44 62nd Avenue,Queens,1950,Multifamily Housing,Multifamily,85,34.8,857256.9,325397.6,74.4,1712.8
5587,6315 Traffic Street Associates,Queens,1965,Manufacturing/Industrial Plant,Other,100,30.6,24384312.42738699,1961422.3,177.2,804.5
5589,136-42 Maple Avenue,Queens,1957,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
5590,108-20 62nd Drive,Queens,1959,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,1079142.3,3694.476402518561,16217.966089617938
5594,Fed Ex - 83-15 24th Ave,Queens,1955,Manufacturing/Industrial Plant,Other,100,17.3,24384312.42738699,653088.2,57.9,74.7
5595,Fed Ex - 55-90 48 Street,Queens,1966,Manufacturing/Industrial Plant,Other,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
5596,Fed Ex - 2901 Borden Ave,Queens,2012,Manufacturing/Industrial Plant,Other,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
5598,Fed Ex - 24-25 Brooklyn Queens Expy,Queens,1965,Manufacturing/Industrial Plant,Other,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
5612,34-01 38th Avenue,Queens,1920,Office,Office,100,113.9,915733.3,3045487.5,892.6,1965.9
5809,TSBA,Queens,1910,Office,Office,100,255.3,2192081.9,4550954.8,649.4,16217.966089617938
5816,22-10 79th St,Queens,1948,Multifamily Housing,Multifamily,100,95.7,4130749.9,1765520.3,380.2,7206.0
5817,22-10 80th St,Queens,1948,Multifamily Housing,Multifamily,100,138.4,4130749.9,2033861.8,404.0,16217.966089617938
5829,Prince Tower Condominium,Queens,2003,Mixed Use Property,Other,100,74.6,5444933.2,1367073.0,410.4,10303.7
5848,43-20 34th Street,Queens,1931,Manufacturing/Industrial Plant,Other,100,98.3,3286467.8,932513.7,257.2,16217.966089617938
5856,College point,Queens,1972,Distribution Center,Other,100,81.2,2490946.9,1079830.2,228.0,392.3
5859,43-49 10th Street,Queens,1960,Office,Office,100,94.4,2302143.2,1304073.7,237.9,16217.966089617938
5860,56-08 37th Avenue,Queens,1965,Non-Refrigerated Warehouse,Industrial,100,56.5,713900.0,714114.5,101.2,227.4
5872,17049 Cedarcroft Rd,Queens,1930,Multifamily Housing,Multifamily,100,189.4,6708800.0,782332.0,451.3,16217.966089617938
5873,3550 81 ST,Queens,1951,Multifamily Housing,Multifamily,100,119.8,3972600.1,810671.6,293.1,5281.2
5874,3560 74 ST,Queens,1958,Multifamily Housing,Multifamily,100,114.3,3590399.8,757330.5,268.1,16217.966089617938
5875,(8057) - Silver Towers,Queens,1960,Multifamily Housing,Multifamily,100,105.2,23360670.4,8794132.7,2020.5,16217.966089617938
5879,22-15 43rd Avenue,Queens,1918,Office,Office,45,124.6,1934733.3,1734517.8,256.5,337.7
5880,54-08 Vernon Boulevard,Queens,1967,Mixed Use Property,Other,100,123.9,2219233.3,1417496.3,243.5,16217.966089617938
5899,#1220 Woodhaven Blvd/Queens,Queens,2000,Retail Store,Retail,100,222.1,4378365.6,7146012.5,866.1,1339.8
5900,#1214 Flushing,Queens,1995,Retail Store,Retail,100,201.2,4322487.6,6421673.5,798.9,319.2
5902,#1215 Ozone Park,Queens,1994,Retail Store,Retail,100,210.1,3675679.1,6959623.0,812.3,901.6
5903,#1255 Long Island City,Queens,1999,Retail Store,Retail,100,230.4,5560630.9,8120720.3,1015.3,10.4
5905,#1238 Springfield Gardens,Queens,2001,Retail Store,Retail,100,175.2,3499450.0,5831308.8,702.9,412.3
5908,#1277 College Point,Queens,2001,Retail Store,Retail,100,200.5,5239813.5,5690917.2,782.9,803.7
5912,#6844 BULOVA/QUEENS,Queens,2007,Retail Store,Retail,100,205.3,3076094.7,5572271.5,657.4,1152.0
5913,5005 Metro,Queens,1908,Office,Office,100,21.5,439748.4,367624.8,56.0,6249.5
5915,Christ the King Regional High School,Queens,1962,K-12 School,SpecialPurpose,100,73.3,749525.9,2472049.1,864.5,16217.966089617938
5916,Keane Homes Inc.,Queens,1986,Multifamily Housing,Multifamily,95,103.2,2514768.0,809724.4,205.4,2593.9
5943,Georgian Hall,Queens,1932,Multifamily Housing,Multifamily,100,163.4,10614199.5,2499815.5,816.1,16217.966089617938
5979,(7672) -Flushing Commons,Queens,2014,Multifamily Housing,Multifamily,95,102.1,24384312.42738699,13274913.6,1176.9,16217.966089617938
6001,(9222) - 22-22 Jackson Avenue,Queens,2015,Multifamily Housing,Multifamily,95,133.0,6351443.3,4990889.6,779.8,16217.966089617938
6011,"Ivy Cross Island Plaza, LLC",Queens,1982,Office,Office,100,142.6,3055816.5,10492384.4,1092.6,4821.9
6087,47-20 Center Boulevard,Queens,2006,Multifamily Housing,Multifamily,100,137.1,25841865.3,12240308.8,2457.8,16217.966089617938
6092,45-40 Center Boulevard,Queens,2011,Multifamily Housing,Multifamily,100,143.9,18657126.6,8174869.8,1715.7,16217.966089617938
6093,46-15 Center Boulevard,Queens,2010,Multifamily Housing,Multifamily,100,128.0,18647263.2,8223764.0,1719.6,16217.966089617938
6094,45-45 Center Boulevard,Queens,2011,Multifamily Housing,Multifamily,100,222.2,69939475.7,33904169.9,6720.7,16217.966089617938
6095,46-10 Center Boulevard,Queens,2012,Multifamily Housing,Multifamily,100,134.4,26085023.8,11985053.1,2448.1,16217.966089617938
6101,17006 88 Ave,Queens,1962,Multifamily Housing,Multifamily,100,168.9,1099000.0,1158582.4,543.2,4446.4
6109,41-31 51st Street,Queens,1964,Multifamily Housing,Multifamily,100,136.4,313675.7,1086218.5,519.7,3199.4
6111,58-77 57th Street,Queens,1951,Manufacturing/Industrial Plant,Other,100,108.2,24384312.42738699,2222151.3,464.4,407.4
6127,Forest Hills MHA,Queens,1975,Multifamily Housing,Multifamily,100,181.9,35909526.4,10639815.4,2850.6,16217.966089617938
6129,19-40 Hazen Street,Queens,1958,Self-Storage Facility,Other,100,65.2,2958162.4,1038203.4,249.2,16217.966089617938
6150,425 Greenpoint Avenue,Queens,1931,Manufacturing/Industrial Plant,Other,100,32.0,142400.0,1428700.7,134.2,16217.966089617938
6153,Ferguson 2623,Queens,1963,Retail Store,Retail,95,261.8,10494700.0,3812224.3,895.4,530.2
6167,5-19 Borden Avenue,Queens,2010,Multifamily Housing,Multifamily,100,104.3,3102246.6,3152942.8,444.3,4566.2
6169,Marion McMahon Abbe Clubhouse,Queens,2003,Other - Education,Other,100,190.1,2359079.0,1572001.4,361.5,16217.966089617938
6185,"41-07 Crescent St, Long Island City, NY 11101",Queens,2015,Multifamily Housing,Multifamily,100,211.8,2523403.2,1995365.1,310.9,16217.966089617938
6191,22-09 Queens Plaza North (Petrocelli Building),Queens,1949,Office,Office,100,91.5,1793880.0,1548911.5,232.6,16217.966089617938
6203,Marco Hotel LLC,Queens,2006,Other,Other,100,231.2,2710823.5,2481069.9,364.0,5206.7
6247,88-73 193rd St,Queens,1960,Multifamily Housing,Multifamily,100,135.5,4924099.9,839570.6,351.6,4553.8
6267,Asti Condo (25-10 31st Ave),Queens,1950,Multifamily Housing,Multifamily,100,119.8,4668206.4,459449.1,288.7,4079.8
6268,Pharos Realty LLC(23-30 Newtown),Queens,1928,Multifamily Housing,Multifamily,100,209.5,6288857.1,1511184.2,512.4,5171.8
6269,3205 Newtown Ave Associates LLC,Queens,1964,Multifamily Housing,Multifamily,100,136.7,2670360.0,1157879.9,465.5,16217.966089617938
6271,42-55 Colden Street  Owners Corp,Queens,1962,Multifamily Housing,Multifamily,100,134.5,24758396.4,3305507.4,1608.1,16217.966089617938
6274,38-25 Parsons Blvd Owners Corp,Queens,1962,Multifamily Housing,Multifamily,100,125.0,3656824.3,1876291.2,601.6,16217.966089617938
6276,"WHITESTONE PLAZA, LLC",Queens,1988,Office,Office,100,165.9,2847499.9,4594607.3,558.6,16217.966089617938
6277,"TRUMBULL EQUITIES, LLC(31-10 37 Ave)",Queens,1930,Office,Office,100,103.7,1604620.0,3591546.7,403.7,783.2
6278,"SKG EQUITIES, LLC(33-10 QueensBlvd)",Queens,1940,Office,Office,100,228.8,2651845.2,2821249.6,391.0,2085.7
6289,Alma Towers (37-14 32 ST),Queens,2013,Multifamily Housing,Multifamily,100,62.4,3357809.9,1748927.1,333.4,16217.966089617938
6290,"30-30 Equities, LLC",Queens,1917,Office,Office,0,110.0,3625243.6,2394860.0,404.9,16217.966089617938
6293,30-15 Newtown Ave,Queens,1950,Multifamily Housing,Multifamily,100,176.5,4176026.8,2600570.8,452.4,16217.966089617938
6297,42nd Street Realty Associates LLC,Queens,1937,Multifamily Housing,Multifamily,80,118.5,4659387.3,773029.8,316.0,2123.0
6301,Orca LLC (144-25 Roosevelt),Queens,1962,Multifamily Housing,Multifamily,70,141.9,948475.8,1693375.0,1093.8,10139.1
6302,Grouper LLC (30-60 29th St),Queens,1929,Multifamily Housing,Multifamily,90,123.8,4057270.0,823101.0,289.5,2838.3
6303,Pilchard LLC (43-31 45th St),Queens,1931,Multifamily Housing,Multifamily,100,131.7,6089500.0,1088758.0,471.2,16217.966089617938
6328,CityView Plaza LLC,Queens,1916,Office,Office,100,224.4,4945523.3,9897074.6,1140.1,1685.4
6334,41-05 College Point Blvd,Queens,2002,Multifamily Housing,Multifamily,100,134.0,3822430.2,1250575.3,313.9,4744.9
6335,38-34 Parsons Boulevard,Queens,2007,Multifamily Housing,Multifamily,100,105.6,2736793.9,921661.4,227.1,3039.4
6336,132-03 Sanford Ave,Queens,2006,Multifamily Housing,Multifamily,100,189.5,4078488.0,1516591.0,351.1,3677.4
6365,Belle Harbor Apartments - 12310 Ocean Promenade,Queens,1961,Multifamily Housing,Multifamily,100,81.4,142936.7,1659051.9,295.6,2502.2
6370,46-01 67 St,Queens,1973,Multifamily Housing,Multifamily,40,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
6371,112-22 37 Ave,Queens,1972,Multifamily Housing,Multifamily,40,365.9615532989144,159000.0,5425836.0760790175,3694.476402518561,5670.2
6372,147-25 Northern Blvd,Queens,1960,Multifamily Housing,Multifamily,40,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,14241.4
6374,82-10 Northern Blvd,Queens,1925,Multifamily Housing,Multifamily,40,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
6412,43-19 - 43-23 Queens Street BLDG,Queens,1931,Non-Refrigerated Warehouse,Industrial,100,43.7,1048186.7,379974.0,89.4,40.8
6415,245-10-20-30 Grand Central Parkway BLDG,Queens,1966,Multifamily Housing,Multifamily,100,116.8,15857825.6,5110008.3,1295.3,11831.2
6481,Carlyle apt corp,Queens,1940,Multifamily Housing,Multifamily,100,423.5,27875450.0,770531.9,1565.9,2737.1
6483,"111-32 76TH AVENUE, LLC",Queens,1938,Multifamily Housing,Multifamily,90,131.9,6251268.2,962581.5,444.1,2722.2
6489,Goodrich Management - 31-06 Farrington Street,Queens,1977,Supermarket/Grocery Store,Other,100,508.1,5123213.5,9339352.0,1100.1,1492.9
6492,Deepdale Corp 1 Cluster C,Queens,1953,Multifamily Housing,Multifamily,100,157.8,14010352.5,2929031.3,1003.8,8139.7
6493,Deepdale Corp 1 Cluster D,Queens,1953,Multifamily Housing,Multifamily,100,156.1,13741309.1,3166408.4,1010.6,16217.966089617938
6494,Deepdale Corp 2 Cluster E,Queens,1953,Multifamily Housing,Multifamily,100,155.2,12136746.8,3183528.3,926.9,5748.9
6495,Deepdale Corp 2 Cluster F,Queens,1953,Multifamily Housing,Multifamily,100,152.1,22654469.7,4811785.0,1629.9,16217.966089617938
6496,Deepdale Corp 3 Cluster J,Queens,1953,Multifamily Housing,Multifamily,100,144.5,16066378.0,3088832.5,1127.2,11360.6
6497,Deepdale Corp 3 Cluster G,Queens,1952,Multifamily Housing,Multifamily,100,184.3,6032478.3,2098217.9,506.4,16217.966089617938
6498,Deepdale Corp 3 Cluster H,Queens,1952,Multifamily Housing,Multifamily,100,163.8,6873975.2,1904408.1,534.0,16217.966089617938
6499,Deepdale Corp 4 Cluster L,Queens,1952,Multifamily Housing,Multifamily,100,157.3,8487972.1,1924602.6,621.5,16217.966089617938
6500,Deepdale Corp 4 Cluster M,Queens,1952,Multifamily Housing,Multifamily,100,158.3,7234558.2,1210611.7,491.6,16217.966089617938
6501,Beech Hills Corp 1 Site 6,Queens,1951,Multifamily Housing,Multifamily,100,148.2,7156444.3,1668614.1,528.1,16217.966089617938
6502,Beech Hills Corp 1 Site 1,Queens,1951,Multifamily Housing,Multifamily,100,135.9,8972762.8,2374008.5,687.1,5406.8
6503,Beech Hills Corp 2 Site 2,Queens,1951,Multifamily Housing,Multifamily,100,149.7,11634153.0,3230916.5,904.4,9304.3
6504,Beech Hills Corp 2 Site 3,Queens,1951,Multifamily Housing,Multifamily,100,147.9,8615543.4,2279233.1,659.7,16217.966089617938
6505,Beech Hills Corp 3 Site 4,Queens,1951,Multifamily Housing,Multifamily,100,146.4,14179888.4,3466502.6,1060.5,16217.966089617938
6506,Beech Hills Corp 3 Site 5,Queens,1951,Multifamily Housing,Multifamily,100,142.6,7812792.1,2066128.1,598.2,6408.1
6509,29 Colony Astoria Realty Corp,Queens,1937,Multifamily Housing,Multifamily,100,69.2,6706253.7,1113015.4,454.9,5007.3
6510,4333 46 St Apartment Corp,Queens,1932,Multifamily Housing,Multifamily,100,96.6,9528800.3,1578022.1,646.0,7351.7
6511,"23-50 Waters Edge, LLC",Queens,1969,Multifamily Housing,Multifamily,100,89.0,6915339.9,1804486.1,535.2,5342.1
6512,"Imperial House, LLC",Queens,1960,Multifamily Housing,Multifamily,100,94.9,24384312.42738699,1188751.1,348.9,6259.7
6526,5700 49th PLACE,Queens,1973,Distribution Center,Other,0,133.4,648739.8,3178985.7,316.3,141.3
6531,21-07 Borden Avenue,Queens,1897,Other,Other,100,78.7,10323.3,1184628.0,286.7,1164.5
6532,28-55 Ulmer Ave.,Queens,2000,Other - Mall,Other,100,150.6,5023584.4,10048570.6,1157.7,2844.8
6534,30-56 Whitestone Expressway,Queens,1993,Office,Office,100,79.5,424006.3,1276446.2,135.7,885.7
6538,Clearview 1 Bldg 0-07 to 0-14,Queens,1951,Multifamily Housing,Multifamily,100,295.6,6802966.4,6229364.5,913.6,16217.966089617938
6539,Clearview 1 Bldg 0-1 to 0-6 & 0-15,Queens,1952,Multifamily Housing,Multifamily,100,72.1,6857971.4,2658761.1,600.0,7290.6
6540,Clearview 2 Bldg N-05 to N-10,Queens,1952,Multifamily Housing,Multifamily,100,252.9,8320568.5,2500251.4,663.6,7511.3
6541,Clearview 2 Bldg M-01 to M-04,Queens,1955,Multifamily Housing,Multifamily,100,251.3,4479899.1,1344121.1,357.1,16217.966089617938
6542,Clearview 3 Bldg L-1 to L-11,Queens,1951,Multifamily Housing,Multifamily,100,123.9,592370.0,3064719.8,303.2,7069.0
6543,Clearview 5 Bldg F-3 to F-9,Queens,1952,Multifamily Housing,Multifamily,100,263.8,8013582.4,2199099.9,620.6,6413.8
6544,Clearview 6 Bldg B-4 to B-6,Queens,1952,Multifamily Housing,Multifamily,100,69.2,2879137.1,1184193.1,257.9,2965.4
6545,Clearview 4 Bldg J-1 to J-3,Queens,1952,Multifamily Housing,Multifamily,100,204.2,2029651.3,1669244.4,314.9,16217.966089617938
6546,Clearview 6 Bldg D-7 to D-13,Queens,1951,Multifamily Housing,Multifamily,100,72.9,5422295.4,2220909.0,484.9,5809.1
6547,Clearview 6 Bldg A-2 to A-3,Queens,1952,Multifamily Housing,Multifamily,100,225.0,1988285.0,814337.2,177.8,1677.8
6548,Clearview 6 Bldg A-1,Queens,1952,Multifamily Housing,Multifamily,100,227.0,542380.0,222082.8,48.5,16217.966089617938
6549,Clearview 5 Bldg C-2,Queens,1961,Multifamily Housing,Multifamily,100,265.4,2228312.6,608981.2,172.3,1507.3
6550,Clearview 4 Bldg K-4 to K-14,Queens,1951,Multifamily Housing,Multifamily,100,179.8,5216270.2,4291100.8,657.5,16217.966089617938
6551,Clearview 6 Bldg E-14 to E-21,Queens,1951,Multifamily Housing,Multifamily,100,229.8,7229652.4,2961212.1,646.5,16217.966089617938
6552,Clearview 5 Bldg C-1,Queens,1951,Multifamily Housing,Multifamily,100,112.4,247430.0,67670.5,19.1,16217.966089617938
6553,Clearview 5 Bldg H10-H11,Queens,1951,Multifamily Housing,Multifamily,100,274.7,1856980.1,507483.8,143.6,16217.966089617938
6564,147-07 194 Street - 44488,Queens,1980,Distribution Center,Other,100,79.7,24384312.42738699,1167722.9,103.5,16217.966089617938
6578,116-01 157th Street - 41588,Queens,1962,Multifamily Housing,Multifamily,100,136.2,24384312.42738699,9975678.1,884.4,13264.7
6579,130 Beach 119 St - 41139,Queens,2005,Multifamily Housing,Multifamily,100,71.4,24384312.42738699,1045293.5,92.7,544.6
6581,3205 81st Street - 44205,Queens,1927,Multifamily Housing,Multifamily,100,129.1,2594765.5,769064.8,206.0,2562.8
6587,Elbern Apartment Condo,Queens,1927,Multifamily Housing,Multifamily,100,37.4,298390.9,972651.7,102.1,16217.966089617938
6588,Beverly Apartment Corp.,Queens,1947,Multifamily Housing,Multifamily,100,115.1,6701129.0,778462.8,424.9,4136.7
6589,Wendy Apartment Corp.,Queens,1960,Multifamily Housing,Multifamily,100,153.4,3953296.6,1364161.5,330.9,4268.5
6594,14-34 110th Street,Queens,2002,Multifamily Housing,Multifamily,100,166.2,3979437.5,1852411.8,375.6,2034.4
6609,40-30 75 Street,Queens,1962,Multifamily Housing,Multifamily,100,164.9,4309258.1,881335.7,307.0,4079.0
6611,BRIAR CT #1 INC,Queens,1955,Multifamily Housing,Multifamily,100,64.1,5578925.8,3745931.3,628.4,15013.0
6647,132-45 Maple Avenue,Queens,1957,Multifamily Housing,Multifamily,100,121.7,1423009.1,2207700.5,1096.5,12643.6
6648,132-57 Sanford Avenue,Queens,1951,Multifamily Housing,Multifamily,100,163.9,6881266.3,2167906.2,891.4,8718.5
6649,41-40 Denman,Queens,1961,Multifamily Housing,Multifamily,100,66.1,790940.0,1823215.9,203.7,10282.7
6650,94-25 57th Avenue,Queens,1961,Multifamily Housing,Multifamily,100,146.6,17890000.0,2786015.4,1197.2,19207.7
6669,68-54 Austin Street,Queens,1986,Office,Office,100,92.6,3027000.0,2011051.0,339.1,16217.966089617938
6670,65-45 Otto Rd,Queens,1969,Non-Refrigerated Warehouse,Industrial,100,69.6,1493600.2,1449379.2,207.8,941.4
6680,Kinray,Queens,1940,Distribution Center,Other,100,391.0,5925960.0,10507412.8,1246.3,16217.966089617938
6696,"ELMHURST, NY-2814",Queens,2004,Retail Store,Retail,100,153.5,1326581.0,9542841.9,916.5,1135.9
6718,Mann Realty- 47-55 39 Place,Queens,1949,Multifamily Housing,Multifamily,100,149.6,117106.7,498147.7,325.6,2198.5
6719,Concord Associates LLC,Queens,1962,Multifamily Housing,Multifamily,100,160.3,473396.2,2064226.5,662.8,32273.9
6726,144-29 72nd Avenue,Queens,1949,Multifamily Housing,Multifamily,100,139.6,4585454.9,774264.4,312.2,16217.966089617938
6733,"7900 Development, LLC",Queens,1963,Residence Hall/Dormitory,Other,100,220.1,24384312.42738699,3583564.3,985.1,17998.9
6739,Young World Americas Kids,Queens,1930,Retail Store,Retail,100,73.0,1041703.9,984168.7,142.6,16217.966089617938
6740,134-14 Franklin Avenue - 32503,Queens,1920,Multifamily Housing,Multifamily,100,166.4,509903.0,1301522.3,889.6,6852.2
6741,143-05 41st Ave - 32509,Queens,1962,Multifamily Housing,Multifamily,100,149.7,596754.5,1202988.0,666.1,5315.3
6742,21-24 31st Street - 32496,Queens,1929,Multifamily Housing,Multifamily,100,131.4,183031.2,1507349.8,638.0,7730.2
6743,21-38 31st Street - 32497,Queens,1929,Multifamily Housing,Multifamily,100,133.8,327246.9,1250701.9,688.8,16217.966089617938
6744,41-11 40th Street - 32498,Queens,1941,Multifamily Housing,Multifamily,100,135.6,506541.9,1187872.5,612.9,6158.0
6746,JANGLA REALTY CORP,Queens,1930,Multifamily Housing,Multifamily,100,183.2,5052311.3,1391021.5,391.7,3279.5
6748,7812 REALTY ASSOC. LLC,Queens,1938,Multifamily Housing,Multifamily,100,122.8,7799436.8,1338614.7,553.4,4520.5
6749,"PARO MANAGMENT CO, INC",Queens,1940,Multifamily Housing,Multifamily,100,117.9,5785634.4,1232336.9,431.0,16217.966089617938
6753,ACS - 4260903 - All My Children Daycare and Nursery School (LL84) (Leased In),Queens,1931,Pre-school/Daycare,SpecialPurpose,100,136.9,51600.0,636542.7,59.2,16217.966089617938
6766,Q892-0401789,Queens,2015,K-12 School,SpecialPurpose,100,233.9,4755400.0,1491726.4,384.8,16217.966089617938
6771,DHS - 4430508 - Springfield Family Residence (LL84),Queens,1989,Other - Lodging/Residential,Other,100,358.9,3241999.7,1316349.6,288.9,16217.966089617938
6776,ACS - 4233644 - Charles R Drew Early Learning Center (LL84) (Leased In),Queens,1972,Pre-school/Daycare,SpecialPurpose,100,151.9,66500.0,733170.6,68.5,16217.966089617938
6782,Q298-0401828,Queens,2017,K-12 School,SpecialPurpose,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,16217.966089617938
6803,CUNY-S - 4439915 - QC Campus: Heating Plant (LL84),Queens,1951,College/University,Other,100,223.9,1025707.0,772366.7,124.8,16217.966089617938
6804,CUNY-C - 4439438 - QCC Campus: Medical Arts Building (LL84),Queens,1978,College/University,Other,100,307.1,17170778.9,7745078.5,1598.7,16217.966089617938
6809,Q097-0400089,Queens,1916,K-12 School,SpecialPurpose,100,94.4,2992899.7,1614558.4,327.7,16217.966089617938
6812,CUNY-S - 4448849 - YC Campus: Classroom Building (LL84),Queens,1974,College/University,Other,100,263.9,1833329.0,2665433.0,333.7,16217.966089617938
6820,CUNY-S - 4439918 - QC Campus: Goldstein Theatre (LL84),Queens,1960,College/University,Other,100,225.3,3212875.1,2419325.1,391.0,16217.966089617938
